Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,EESC,342, ,OVERALL,"HYDROGEOLOGY"," ",36,69.46,12.2,90,33,34,1,0,1,0,0,0,0,1,0,1,3,2,5,3,5,5,3,5,2,1
UBCO,2016,W,EESC,350, ,001,"EXPLOR GEOPHYSIC","Nichol, Craig",22,66,14.79,90,17,20,1,1,0,0,0,1,0,0,0,1,2,2,2,4,2,3,3,0,1,1
UBCO,2016,W,EESC,350, ,OVERALL,"EXPLOR GEOPHYSIC"," ",23,66,14.79,90,17,20,1,2,0,0,0,1,0,0,0,1,2,2,2,4,2,3,3,0,1,1
UBCO,2016,W,EESC,356, ,001,"STRATIGRPH & SED","Young, Robert",28,71,22.16,92,11,25,3,0,0,0,0,2,1,0,0,3,1,1,2,1,2,1,2,7,4,4
UBCO,2016,W,EESC,356, ,OVERALL,"STRATIGRPH & SED"," ",28,71,22.16,92,11,25,3,0,0,0,0,2,1,0,0,3,1,1,2,1,2,1,2,7,4,4
UBCO,2016,W,EESC,360, ,001,"GEOL RSR & ENVIR","Chen, Yuan",14,76,10.87,93,55,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,3,3,1
UBCO,2016,W,EESC,360, ,OVERALL,"GEOL RSR & ENVIR"," ",14,76,10.87,93,55,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,1,3,3,1
UBCO,2016,W,EESC,367, ,001,"ENERGY RSRC MGMT","Hanna, Kevin",24,73.33,9.24,90,56,24,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,4,5,2,3,1
UBCO,2016,W,EESC,367, ,OVERALL,"ENERGY RSRC MGMT"," ",24,73.33,9.24,90,56,24,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,4,5,2,3,1
UBCO,2016,W,EESC,402, ,001,"FRSHWTR RES MGMT","Neumann, Natasha",25,78.52,7.87,88,53,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,4,7,7,0
UBCO,2016,W,EESC,402, ,OVERALL,"FRSHWTR RES MGMT"," ",25,78.52,7.87,88,53,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,4,7,7,0
UBCO,2016,W,EESC,413, ,001,"ANYL METH HYDROL","Wei, Xiaohua",16,72.63,15.11,93,35,15,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,5,0,1,4,1
UBCO,2016,W,EESC,413, ,OVERALL,"ANYL METH HYDROL"," ",16,72.63,15.11,93,35,15,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,5,0,1,4,1
UBCO,2016,W,EESC,418,D,001,"TOP EARTH ENVIR","Austin, Daniel;Parrott, Lael",10,79.1,12.98,91,48,9,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,2,1,4,1
UBCO,2016,W,EESC,418, ,OVERALL,"TOP EARTH ENVIR"," ",20,79.15,10.75,92,48,19,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,3,3,5,3
UBCO,2016,W,EESC,418,F,001,"TOP EARTH ENVIR","Parrott, Lael",10,79.2,8.69,92,69,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2
UBCO,2016,W,EESC,418, ,OVERALL,"TOP EARTH ENVIR"," ",20,79.15,10.75,92,48,19,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,3,3,5,3
UBCO,2016,W,EESC,418, ,OVERALL,"TOP EARTH ENVIR"," ",20,79.15,10.75,92,48,19,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2,2,3,3,5,3
UBCO,2016,W,EESC,422, ,001,"FLUV GEOMORPH","Bauer, Bernard",8,80.38,6.19,88,73,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0
UBCO,2016,W,EESC,422, ,OVERALL,"FLUV GEOMORPH"," ",8,80.38,6.19,88,73,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0
UBCO,2016,W,EESC,423, ,001,"TRACERS NAT PROC","Greenough, John",54,75.83,12.73,96,20,52,1,0,0,1,0,0,1,0,0,1,2,0,2,3,11,4,7,10,7,6
UBCO,2016,W,EESC,423, ,OVERALL,"TRACERS NAT PROC"," ",54,75.83,12.73,96,20,52,1,0,0,1,0,0,1,0,0,1,2,0,2,3,11,4,7,10,7,6
UBCO,2016,W,EESC,425, ,001,"TECTNCS OROGENES","Larson, Kyle",7,81.71,6.7,91,75,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2
UBCO,2016,W,EESC,425, ,OVERALL,"TECTNCS OROGENES"," ",7,81.71,6.7,91,75,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2
UBCO,2016,W,EESC,431, ,001,"QUAT GLAC ENVIRO","Young, Robert",19,69.94,20.66,96,21,16,2,1,0,0,0,0,2,0,0,2,2,0,0,0,2,2,5,0,3,2
UBCO,2016,W,EESC,431, ,OVERALL,"QUAT GLAC ENVIRO"," ",19,69.94,20.66,96,21,16,2,1,0,0,0,0,2,0,0,2,2,0,0,0,2,2,5,0,3,2
UBCO,2016,W,EESC,436, ,001,"COASTAL GEOMPHLG","Bauer, Bernard",6,80.5,7.4,88,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0
UBCO,2016,W,EESC,436, ,OVERALL,"COASTAL GEOMPHLG"," ",6,80.5,7.4,88,71,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0
UBCO,2016,W,EESC,444, ,001,"DYN MODL HUM ENV","Parrott, Lael",7,78.14,14.14,92,50,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,2
UBCO,2016,W,EESC,444, ,OVERALL,"DYN MODL HUM ENV"," ",7,78.14,14.14,92,50,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,2
UBCO,2016,W,EESC,456, ,001,"SOIL SCIENCE","Scott, David",30,70.27,11.29,87,44,27,3,0,0,0,0,0,0,0,3,3,0,1,2,4,5,3,6,4,2,0
UBCO,2016,W,EESC,456, ,OVERALL,"SOIL SCIENCE"," ",30,70.27,11.29,87,44,27,3,0,0,0,0,0,0,0,3,3,0,1,2,4,5,3,6,4,2,0
UBCO,2016,W,EESC,544, ,001,"DYN MODL HUM ENV","Parrott, Lael",4,87.25,13.94,98,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
UBCO,2016,W,EESC,544, ,OVERALL,"DYN MODL HUM ENV"," ",4,87.25,13.94,98,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2
UBCO,2016,W,EESC,550, ,001,"RSCH SEM ENV SCI","Hornibrook, Edward",6,92.83,3.06,96,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
UBCO,2016,W,EESC,550, ,OVERALL,"RSCH SEM ENV SCI"," ",6,92.83,3.06,96,87,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
UBCO,2016,W,EESC,551, ,OVERALL,"SPCL TPCS EESC"," ",5,88.4,6.43,94,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
UBCO,2016,W,EESC,551, ,OVERALL,"SPCL TPCS EESC"," ",5,88.4,6.43,94,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
UBCO,2016,W,EESC,551, ,OVERALL,"SPCL TPCS EESC"," ",5,88.4,6.43,94,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
UBCO,2016,W,EESC,551, ,OVERALL,"SPCL TPCS EESC"," ",5,88.4,6.43,94,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
UBCO,2016,W,EESC,551, ,OVERALL,"SPCL TPCS EESC"," ",5,88.4,6.43,94,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
UBCO,2016,W,EESC,551, ,OVERALL,"SPCL TPCS EESC"," ",5,88.4,6.43,94,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
UBCO,2016,W,EESC,551, ,OVERALL,"SPCL TPCS EESC"," ",5,88.4,6.43,94,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3
