Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,ENGL,224, ,001,"FNDN RDG BORDERS","Jefferess, David",13,78.46,9.18,90,63,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,4,3,1
UBCO,2016,W,ENGL,224, ,OVERALL,"FNDN RDG BORDERS"," ",13,78.46,9.18,90,63,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,4,3,1
UBCO,2016,W,ENGL,234, ,001,"FNDN INDG LIT","Hargreaves, Allison",17,74.06,12.33,86,36,15,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,4,2,5,2,0
UBCO,2016,W,ENGL,234, ,OVERALL,"FNDN INDG LIT"," ",17,74.06,12.33,86,36,15,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,4,2,5,2,0
UBCO,2016,W,ENGL,250, ,001,"FNDN INTDS RSRCH","Jacques, Melissa",41,80.28,7.98,93,57,39,0,2,0,0,0,0,0,0,0,0,0,1,1,1,3,4,3,12,11,3
UBCO,2016,W,ENGL,250, ,OVERALL,"FNDN INTDS RSRCH"," ",41,80.28,7.98,93,57,39,0,2,0,0,0,0,0,0,0,0,0,1,1,1,3,4,3,12,11,3
UBCO,2016,W,ENGL,297, ,001,"READING ANIMALS","Garrard, Greg",26,70.92,12.06,87,44,22,2,1,1,0,0,0,0,0,2,2,2,1,0,1,4,2,6,4,2,0
UBCO,2016,W,ENGL,297, ,OVERALL,"READING ANIMALS"," ",26,70.92,12.06,87,44,22,2,1,1,0,0,0,0,0,2,2,2,1,0,1,4,2,6,4,2,0
UBCO,2016,W,ENGL,309,A,001,"MDN CRIT THRY","Grinnell, George",28,78.62,7.23,88,58,26,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,8,10,4,0
UBCO,2016,W,ENGL,309, ,OVERALL,"MDN CRIT THRY"," ",28,78.62,7.23,88,58,26,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,8,10,4,0
UBCO,2016,W,ENGL,330,B,001,"RGISM CDN LIT","Grekul, Lisa",30,77.54,9.63,93,60,28,0,1,1,0,0,0,0,0,0,0,0,0,3,2,4,1,4,5,7,2
UBCO,2016,W,ENGL,330, ,OVERALL,"RGISM CDN LIT"," ",30,77.54,9.63,93,60,28,0,1,1,0,0,0,0,0,0,0,0,0,3,2,4,1,4,5,7,2
UBCO,2016,W,ENGL,337, ,001,"AM LIT BTWN WARS","Milton, Paul",41,77.2,6.36,87,63,40,0,0,0,1,0,0,0,0,0,0,0,0,2,1,4,9,7,10,7,0
UBCO,2016,W,ENGL,337, ,OVERALL,"AM LIT BTWN WARS"," ",41,77.2,6.36,87,63,40,0,0,0,1,0,0,0,0,0,0,0,0,2,1,4,9,7,10,7,0
