Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,POLI,432, ,OVERALL,"CONT ISS IN LAW"," ",33,77.27,6.75,90,64,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,9,5,6,1
UBCO,2016,W,POLI,433, ,001,"EUROPE BTW WARS","Hodge, Carl",22,76.45,8.23,94,65,20,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,3,1,2
UBCO,2016,W,POLI,433, ,OVERALL,"EUROPE BTW WARS"," ",22,76.45,8.23,94,65,20,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,3,1,2
UBCO,2016,W,POLI,464,C,001,"PROB INTRL RELTN","Ding, Yijiang",26,78.04,6.19,89,61,26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7,11,1,0
UBCO,2016,W,POLI,464, ,OVERALL,"PROB INTRL RELTN"," ",72,78.86,15.85,96,5,70,2,0,0,0,2,0,0,0,0,2,2,0,3,2,2,6,9,19,12,15
UBCO,2016,W,POLI,464,D,001,"PROB INTRL RELTN","Jones, Adam",32,79.66,20.78,96,5,30,2,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,2,8,9,9
UBCO,2016,W,POLI,464, ,OVERALL,"PROB INTRL RELTN"," ",72,78.86,15.85,96,5,70,2,0,0,0,2,0,0,0,0,2,2,0,3,2,2,6,9,19,12,15
UBCO,2016,W,POLI,464,G,001,"PROB INTRL RELTN","Rochlin, James",14,78.57,16.33,95,50,14,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,2,0,0,2,6
UBCO,2016,W,POLI,464, ,OVERALL,"PROB INTRL RELTN"," ",72,78.86,15.85,96,5,70,2,0,0,0,2,0,0,0,0,2,2,0,3,2,2,6,9,19,12,15
UBCO,2016,W,POLI,497, ,OVERALL,"DIRECTED STUDIES"," ",4,81.75,9.54,90,68,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
