Campus,Year,Session,Subject,Course,Detail,Section,Title,Professor,Enrolled,Avg,Std dev,High,Low,Pass,Fail,Withdrew,Audit,Other,0-9,"10-19",20-29,30-39,40-49,<50,50-54,55-59,60-63,64-67,68-71,72-75,76-79,80-84,85-89,90-100
UBCO,2016,W,ENGR,472, ,OVERALL,"FBR OPTCS PHTNCS"," ",8,76.38,12.73,100,58,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,1,1
UBCO,2016,W,ENGR,473, ,001,"ANTENNAS PROPGTN","Markley, Loic",14,74.5,10.53,95,57,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,1,2,1
UBCO,2016,W,ENGR,473, ,OVERALL,"ANTENNAS PROPGTN"," ",14,74.5,10.53,95,57,14,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,1,2,1
UBCO,2016,W,ENGR,475, ,201,"MATRLS SLCTN DSN","Crawford, Bryn",71,73.82,5.98,85,63,71,0,0,0,0,0,0,0,0,0,0,0,0,2,11,15,13,15,14,1,0
UBCO,2016,W,ENGR,475, ,OVERALL,"MATRLS SLCTN DSN"," ",71,73.82,5.98,85,63,71,0,0,0,0,0,0,0,0,0,0,0,0,2,11,15,13,15,14,1,0
UBCO,2016,W,ENGR,476, ,201,"MECH OF MTRLS II","Kim, Keekyoung",97,79.33,8.43,94,58,96,0,1,0,0,0,0,0,0,0,0,0,1,3,8,6,9,14,28,15,12
UBCO,2016,W,ENGR,476, ,OVERALL,"MECH OF MTRLS II"," ",97,79.33,8.43,94,58,96,0,1,0,0,0,0,0,0,0,0,0,1,3,8,6,9,14,28,15,12
UBCO,2016,W,ENGR,477, ,101,"MECH ENGR LAB","Cao, Yang",26,95.42,1.47,98,93,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
UBCO,2016,W,ENGR,477, ,102,"MECH ENGR LAB","Cao, Yang",25,95.16,2.44,98,91,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
UBCO,2016,W,ENGR,477, ,103,"MECH ENGR LAB","Cao, Yang",24,94.13,2.49,97,89,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
UBCO,2016,W,ENGR,477, ,104,"MECH ENGR LAB","Cao, Yang",13,94.92,0.95,96,93,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
